userId,title,rating
500,Dumbbell lateral hop to sprint,2.3
500,Brachialis SMR,2.7
500,Dumbbell floor press,1.5
500,Sled Push,1.2
500,Bear crawl fire feet,1.3
500,Power snatch-,5.0
501,King Maker Barbell Thruster,5.0
501,Plyo push-up,1.5
501,Calf SMR,2.9
501,Barbell deficit deadlift,3.9
501,Tire flip,4.5
501,Shuttle run,4.9
501,Behind-the-head push-press,4.5
502,Dumbbell clean and push-press,1.1
502,Medicine Ball Chest Pass,2.5
502,Quadriceps SMR,1.5
502,Rack pull,2.1
502,Bear crawl sled drag,2.3
502,Stair climber,1.2
502,Power snatch-,3.1
503,Plank up-down,4.1
503,Lateral box jump,2.2
503,Shoulder T,2.9
503,Barbell back squat to box,1.6
503,Bear crawl sled drag,2.6
503,Bear crawl fire feet,3.3
503,Push-press,4.1
504,Alligator Crawl,5.0
504,Pop squat,3.1
504,Wall calf stretch,3.6
504,Dumbbell floor press,4.4
504,Dumbbell farmer's walk,1.3
504,Shuttle run,3.0
504,Behind-the-head push-press,3.3
505,Kettlebell One-Legged Deadlift,2.0
505,Wall mountain climber,3.4
505,One Handed Hang,3.7
505,Rack pull,4.2
505,Sled Push,3.6
505,Burpee,1.6
505,Push-jerk,4.1
506,Calf Press,3.7
506,Wall ball toss,4.0
506,Shoulder T,3.2
506,Dumbbell floor press,4.2
506,Dumbbell farmer's walk,2.8
506,Treadmill jogging,4.7
506,Power snatch-,3.0
507,Single-Arm Bent-Over Rear Delt Raise - Gethin Variation,4.9
507,Dumbbell lateral hop,1.6
507,Standing hip circle,1.1
507,Barbell back squat to box,1.3
507,Dumbbell farmer's walk,2.5
507,Stationary bike,3.9
507,Clean and jerk,1.2
508,Barbell Front Raise - Gethin Variation,3.2
508,Dumbbell seated box jump,2.1
508,Pass-through stretch with band,4.0
508,Sumo deadlift,1.6
508,Dumbbell farmer's walk,2.1
508,Shuttle run,2.5
508,Push-press,1.3
509,UP Conventional Deadlift,3.5
509,Lateral box jump,4.4
509,Standing side bend stretch,2.4
509,Speed Box Squat,4.3
509,Sled Push,1.2
509,Bear crawl fire feet,1.7
509,Power snatch-,3.4
510,Standing dumbbell shoulder press,4.7
510,Carioca quick step,2.4
510,Exercise ball chest stretch,4.2
510,Sumo deadlift,1.4
510,Tire flip,2.3
510,Stair climber,4.9
510,Behind-the-head push-press,4.6
511,Partner plank band row,2.8
511,Southpaw sprawl,1.2
511,Superman,4.9
511,Barbell deficit deadlift,1.1
511,Tire flip,4.9
511,Treadmill running,2.9
511,Power snatch-,3.1
512,Standing behind-the-back wrist curl,3.4
512,Dumbbell lateral hop,4.8
512,One Handed Hang,3.1
512,Rack pull,3.8
512,Bear crawl sled drag,4.1
512,Treadmill walking,4.3
512,Behind-the-head push-press,4.1
513,Straight-arm plank,4.0
513,Skip,2.4
513,Wall calf stretch,2.2
513,Barbell deficit deadlift,2.9
513,Sled Push,1.6
513,Rower,1.7
513,Push-press,1.4
514,Staggered-stance band shoulder press,3.5
514,Sledgehammer swing,4.0
514,Standing hamstring stretch,3.1
514,Speed Box Squat,3.9
514,Dumbbell farmer's walk,4.6
514,Treadmill jogging,3.5
514,Push-jerk,2.1
515,Incline bench press,1.1
515,Wall ball toss,1.0
515,Single-leg balance and reach,3.8
515,Barbell back squat to box,1.6
515,Bear crawl sled drag,2.9
515,Sled push-,3.2
515,Push-jerk,1.2
516,Ab bicycle,2.3
516,Jump lunge heel kick,3.0
516,Single-leg lying cross-over stretch,4.5
516,Barbell back squat to box,3.3
516,Dumbbell farmer's walk,2.9
516,Treadmill running,3.7
516,Clean and jerk,4.6
517,Total Fitness Dumbbell Step-Up,2.7
517,Split Jump,4.3
517,Standing hip circle,1.7
517,Barbell deficit deadlift,1.9
517,Bear crawl sled drag,2.8
517,Stationary bike,1.8
517,Push-press,2.5
518,Landmine twist,2.8
518,Sledgehammer swing,1.7
518,Standing hip circle,3.8
518,Board bench press,2.4
518,Sled Push,4.5
518,Burpee,2.9
518,Power snatch-,2.5
519,Decline sit-up twist,2.9
519,Bench skip,3.8
519,Crab single-arm reach,1.3
519,Sumo deadlift,1.2
519,Bear crawl sled drag,2.3
519,Treadmill walking,3.5
519,Clean and jerk,1.4
520,Dumbbell clean and press,3.0
520,Lateral hop,4.0
520,Lunge glute stretch,4.2
520,Sumo deadlift,1.8
520,Dumbbell farmer's walk,2.6
520,Plate push,1.3
520,Power snatch-,4.2
521,Standing One-Arm Cable Curl,2.9
521,Dumbbell seated box jump,2.2
521,Lying hamstring stretch with band,4.7
521,Dumbbell floor press,2.4
521,Bear crawl sled drag,1.2
521,Stationary bike,3.9
521,Push-jerk,2.5
522,Close push-up,4.8
522,Wall mountain climber,4.3
522,Iliotibial band SMR,3.0
522,Board bench press,5.0
522,Bear crawl sled drag,2.2
522,Stationary bike,3.4
522,Behind-the-head push-press,1.1
523,Barbell back squat,2.6
523,Kettlebell fire feet,2.1
523,Cross-body shoulder stretch,2.6
523,Barbell back squat to box,3.2
523,Sled Push,1.3
523,Treadmill walking,4.5
523,Power snatch-,3.3
524,Paul Carter Incline Bench Press,3.7
524,Mountain climber,4.2
524,Lying glute stretch,4.7
524,Barbell Hip Thrust,2.1
524,Bear crawl sled drag,3.7
524,Rower,1.9
524,Push-jerk,2.6
525,Suspended ab fall-out,4.6
525,Running lunge,2.9
525,Exercise ball chest stretch,1.1
525,Speed Box Squat,2.3
525,Bear crawl sled drag,1.3
525,Treadmill walking,2.0
525,Clean and jerk,4.5
526,Single-arm dumbbell skullcrusher,2.6
526,Scissors Jump,1.2
526,Child's pose,3.2
526,Glute Ham Raise,4.5
526,Sled Push,3.8
526,Jumping rope,3.3
526,Clean and jerk,2.7
527,Barbell seal row,1.8
527,Medicine ball scoop throw,4.4
527,Superman,1.1
527,Barbell glute bridge,1.3
527,Sled Push,2.5
527,Jumping Jack,4.2
527,Push-press,4.6
528,Towel dumbbell front raise,1.9
528,Depth jump box jump,3.9
528,Kneeling hip flexor stretch,3.7
528,Barbell Hip Thrust,4.1
528,Bear crawl sled drag,4.1
528,Jumping Jack,3.9
528,Push-jerk,2.4
529,Alternating Deltoid Raise,4.2
529,Clapping Push-Up,2.4
529,Standing hip circle,2.1
529,Board bench press,3.3
529,Dumbbell farmer's walk,3.2
529,Treadmill running,3.7
529,Behind-the-head push-press,4.6
530,ACFT Superman push-up,4.0
530,Sprawl frog kick,1.9
530,Standing hip circle,2.6
530,Glute Ham Raise,1.7
530,Tire flip,2.1
530,Stair climber,1.0
530,Push-press,2.9
531,Kettlebell pirate ship,2.5
531,Plyo push-up,4.2
531,Iliotibial band SMR,2.9
531,Sumo deadlift,3.5
531,Bear crawl sled drag,3.7
531,Jumping rope,4.9
531,Behind-the-head push-press,4.1
532,PJR pull-over-,2.8
532,Medicine Ball Chest Pass,4.5
532,Standing hamstring stretch,1.8
532,Board bench press,3.1
532,Bear crawl sled drag,2.8
532,Jumping Jack,3.6
532,Clean and jerk,2.3
533,Elbow plank,4.6
533,Box jump,3.3
533,Lying hamstring stretch with band,2.5
533,Barbell deficit deadlift,2.0
533,Bear crawl sled drag,4.0
533,Stair climber,2.2
533,Push-jerk,2.7
534,Paul Carter Barbell Curl,2.5
534,Running lunge,2.3
534,Piriformis SMR,2.5
534,Barbell glute bridge,2.6
534,Bear crawl sled drag,2.7
534,Treadmill jogging,1.4
534,Power snatch-,2.6
535,Cross-body sit-up,3.4
535,Jumping jack-,1.0
535,Reverse lunge,2.9
535,Good Morning,2.4
535,Dumbbell farmer's walk,2.0
535,Bear crawl fire feet,1.3
535,Push-jerk,1.5
536,UP Quad Extension,2.5
536,Medicine Ball Chest Pass,3.1
536,Reverse lunge,2.8
536,Glute Ham Raise,1.6
536,Tire flip,1.4
536,Treadmill jogging,3.7
536,Push-press,2.5
537,Medicine ball sprawl to chest press,1.5
537,Skip,1.5
537,Iliotibial band SMR,1.4
537,Rack pull,2.0
537,Tire flip,4.4
537,Rower,2.4
537,Power snatch-,3.1
538,Suitcase Dumbbell Carry,4.3
538,Box Jump (Multiple Response),1.6
538,Pass-through stretch with band,4.0
538,Good Morning,1.5
538,Tire flip,1.3
538,Stairmaster,1.9
538,Push-jerk,4.7
539,Paul Carter Romanian Deadlift,1.0
539,Dumbbell jump squat,2.2
539,Standing hip circle,1.9
539,Barbell back squat to box,2.1
539,Sled Push,4.8
539,Shuttle run,4.8
539,Push-jerk,1.2
540,King Maker Lat Pull-Down,2.9
540,Carioca quick step,4.6
540,Half bird dog,1.1
540,Dumbbell floor press,4.6
540,Dumbbell farmer's walk,1.3
540,Jumping rope,1.9
540,Behind-the-head push-press,3.0
541,Hollow-body abduction,2.8
541,Wall mountain climber,2.8
541,Shoulder T,1.1
541,Barbell back squat to box,3.1
541,Tire flip,1.1
541,Shuttle run,4.7
541,Push-jerk,4.6
542,Weighted Push-Up,3.9
542,Lateral hop,4.0
542,Lunge glute stretch,4.6
542,Speed Box Squat,2.4
542,Tire flip,2.1
542,Bear crawl fire feet,3.0
542,Push-jerk,3.5
543,Incline cable straight-bar triceps extension,4.9
543,Mountain climber,4.9
543,Crab single-arm reach,2.6
543,Board bench press,3.2
543,Tire flip,3.2
543,Shuttle run,2.0
543,Behind-the-head push-press,4.4
544,Single-leg machine seated calf raise,4.5
544,Mountain climber,2.3
544,Yoga plex,4.8
544,Speed Box Squat,2.1
544,Tire flip,3.9
544,Treadmill walking,4.2
544,Clean and jerk,1.1
545,Kettlebell 3-point leg extension,2.2
545,Medicine ball scoop throw,2.9
545,Shoulder T,1.6
545,Barbell Hip Thrust,1.4
545,Dumbbell farmer's walk,4.6
545,Shadow boxing,2.7
545,Clean and jerk,1.2
546,Dumbbell lunge with biceps curl,1.2
546,Slalom jumps,2.9
546,Inchworm,4.3
546,Speed Box Squat,4.7
546,Dumbbell farmer's walk,3.9
546,High knees,4.8
546,Push-jerk,1.1
547,Barbell Shoulder Press,2.1
547,Lateral box jump,1.6
547,Single-leg lying cross-over stretch,4.8
547,Good Morning,1.2
547,Dumbbell farmer's walk,3.8
547,Stationary bike,1.2
547,Push-jerk,3.1
548,Bent-over scapular slide,1.8
548,Pop squat,2.6
548,Yoga plex,1.2
548,Glute Ham Raise,4.1
548,Bear crawl sled drag,4.1
548,Jumping Jack,2.6
548,Push-jerk,3.8
549,Reverse-grip bent-over row,3.1
549,Medicine ball partner twist,1.9
549,World's greatest stretch,3.7
549,Rack pull,2.2
549,Dumbbell farmer's walk,1.2
549,Treadmill jogging,3.0
549,Clean and jerk,3.7
550,Thigh adductor,3.5
550,Jump Squat,3.3
550,Reverse lunge,3.6
550,Glute Ham Raise,3.3
550,Bear crawl sled drag,2.9
550,High knees,3.1
550,Push-press,2.6
551,Wide-Grip Lat Pull-Down - Gethin Variation,1.4
551,Burpee to pull-up,3.0
551,Lying quad stretch with band,4.5
551,Barbell glute bridge,1.6
551,Bear crawl sled drag,3.8
551,High knees,4.0
551,Clean and jerk,2.9
552,Rope Face Pull - Gethin Variation,3.8
552,Bar Push-Up Smith Machine,1.5
552,Piriformis SMR,4.4
552,Dumbbell floor press,2.7
552,Bear crawl sled drag,1.3
552,Treadmill jogging,2.8
552,Push-press,1.2
553,Smith Machine Calf Raise,4.6
553,Sprawl frog kick,3.8
553,Quadriceps SMR,2.9
553,Barbell glute bridge,2.1
553,Bear crawl sled drag,1.1
553,Treadmill running,1.2
553,Clean and jerk,4.1
554,Dumbbell V-sit cross jab-,4.7
554,Jumping jack-,2.5
554,Cross-body shoulder stretch,2.8
554,Speed Box Squat,4.0
554,Tire flip,4.9
554,Rower,4.3
554,Push-press,4.3
555,Push-Ups - Close Triceps Position,2.5
555,Side-to-side box skip,2.9
555,Single-leg lying cross-over stretch,1.2
555,Barbell back squat to box,3.5
555,Tire flip,2.3
555,Shuttle run,4.2
555,Push-jerk,1.6
556,Smith machine back squat,2.8
556,Side-to-side box skip,1.2
556,Lying quad stretch with band,2.7
556,Barbell glute bridge,2.3
556,Tire flip,3.2
556,Rower,4.9
556,Push-jerk,2.5
557,Rope Face Pull - Gethin Variation,1.2
557,Sprawl frog kick,3.3
557,Kneeling hip flexor stretch,4.7
557,Rack pull,2.9
557,Bear crawl sled drag,2.5
557,Stair climber,2.9
557,Push-jerk,1.7
558,Squat - Gethin Variation,5.0
558,Squat Isometric Hold,3.7
558,Exercise ball torso rotation,1.8
558,Sumo deadlift,3.4
558,Sled Push,4.3
558,Plate push,3.4
558,Behind-the-head push-press,3.1
559,FYR Kettlebell Sumo Squat,3.7
559,Kettlebell fire feet,4.0
559,Piriformis SMR,3.5
559,Barbell deficit deadlift,3.5
559,Dumbbell farmer's walk,4.3
559,Shuttle run,2.5
559,Power snatch-,4.9
560,Leg curl,4.0
560,Over bench jump,2.0
560,Single-leg balance and reach,1.1
560,Dumbbell floor press,4.0
560,Dumbbell farmer's walk,2.3
560,Burpee,1.6
560,Push-press,4.8
561,Exercise Ball Knee Tuck - Gethin Varation,4.8
561,Bar Push-Up Smith Machine,2.1
561,Wall calf stretch,2.6
561,Sumo deadlift,1.6
561,Dumbbell farmer's walk,3.7
561,Stairmaster,4.0
561,Push-jerk,3.5
562,UP Deficit Kettlebell Stiff-Legged Deadlift,4.2
562,Speed skater,1.2
562,Cross-body shoulder stretch,2.1
562,Barbell Hip Thrust,2.8
562,Tire flip,2.4
562,Stair climber,3.6
562,Behind-the-head push-press,4.9
563,Dumbbell lateral raise,1.4
563,Side-to-side box skip,3.0
563,Kneeling hip flexor stretch,3.0
563,Sumo deadlift,1.0
563,Bear crawl sled drag,1.1
563,Rower,1.4
563,Behind-the-head push-press,4.8
564,Standing quad stretch,1.5
564,Scissors Jump,4.5
564,Inchworm,3.4
564,Sumo deadlift,1.3
564,Tire flip,2.1
564,Treadmill jogging,2.9
564,Power snatch-,3.8
565,Band deadlift,3.7
565,Dumbbell lateral hop,4.8
565,Quadriceps SMR,1.9
565,Glute Ham Raise,1.7
565,Tire flip,1.2
565,Plate push,1.2
565,Behind-the-head push-press,4.1
566,Machine Shoulder (Military) Press,3.3
566,Medicine Ball Chest Pass,1.7
566,Lower back SMR,3.4
566,Dumbbell floor press,4.3
566,Dumbbell farmer's walk,3.9
566,Burpee,4.8
566,Power snatch-,4.9
567,Single-arm inverted row,1.1
567,Sprawl frog kick,3.5
567,Half bird dog,4.9
567,Barbell Hip Thrust,2.3
567,Sled Push,2.1
567,Bear crawl fire feet,5.0
567,Push-jerk,4.5
568,Deadlift - Gethin Variation,2.4
568,Jumping knee up-down,3.7
568,Rhomboids SMR,3.8
568,Barbell Hip Thrust,4.1
568,Sled Push,2.6
568,Jumping Jack,1.8
568,Power snatch-,4.9
569,BFR underhand straight-bar push-down,4.5
569,Medicine Ball Chest Pass,1.5
569,Calf SMR,3.2
569,Barbell Hip Thrust,1.6
569,Tire flip,4.1
569,Rower,1.4
569,Push-jerk,4.2
570,Kettlebell upright row,3.2
570,Mountain climber,1.0
570,Standing side bend stretch,3.4
570,Barbell glute bridge,4.2
570,Sled Push,3.0
570,Stationary bike,3.1
570,Clean and jerk,1.0
571,Band overhead triceps extension,3.3
571,90-degree jump squat,3.1
571,Single-leg lying cross-over stretch,3.9
571,Barbell glute bridge,2.8
571,Bear crawl sled drag,2.4
571,Treadmill running,1.2
571,Push-press,1.5
572,Paul Carter Back Squat,4.3
572,Slalom jumps,4.7
572,World's greatest stretch,3.4
572,Rack pull,2.9
572,Tire flip,3.4
572,Bear crawl fire feet,4.1
572,Clean and jerk,3.8
573,Banded squat toe tap,2.1
573,Jumping knee up-down,4.9
573,Alternating lunge jump,4.1
573,Dumbbell floor press,3.3
573,Dumbbell farmer's walk,2.8
573,Treadmill walking,1.4
573,Power snatch-,2.3
574,King Maker Barbell Bench Press,3.4
574,Mountain climber,1.5
574,Calf SMR,4.4
574,Board bench press,4.3
574,Tire flip,4.1
574,Treadmill running,2.7
574,Behind-the-head push-press,3.6
575,Alternating hammer curl,2.1
575,Squat Isometric Hold,2.3
575,Half bird dog,4.3
575,Barbell deficit deadlift,3.1
575,Tire flip,3.9
575,Treadmill walking,3.2
575,Push-jerk,4.1
576,Cable Cross-Over - Gethin Variation,1.2
576,Wall mountain climber,3.9
576,Alternating standing knee-pull stretch,1.6
576,Barbell deficit deadlift,4.5
576,Bear crawl sled drag,1.6
576,Rower,3.4
576,Power snatch-,2.0
577,Thigh abductor,3.6
577,Skip,1.9
577,Alternating standing knee-pull stretch,2.3
577,Board bench press,2.1
577,Bear crawl sled drag,3.7
577,Burpee,1.7
577,Push-press,1.2
578,Single-arm side lying rear fly,2.9
578,Wall mountain climber,3.4
578,Bent Over Shoulder Y,1.6
578,Barbell back squat to box,4.6
578,Dumbbell farmer's walk,4.4
578,Stair climber,2.4
578,Clean and jerk,2.9
579,FYR Progressive High Knee,3.0
579,Lateral box jump,3.7
579,Standing side bend stretch,4.6
579,Board bench press,1.5
579,Bear crawl sled drag,3.8
579,Burpee,2.8
579,Push-press,1.9
580,AM Standing Barbell Curl,3.2
580,Jumping jack-,3.0
580,Lower back SMR,3.7
580,Dumbbell floor press,3.0
580,Dumbbell farmer's walk,4.7
580,Stair climber,3.1
580,Push-press,1.2
581,Dumbbell clean and press,3.9
581,Knee Tuck Jump,3.4
581,Exercise ball torso rotation,3.8
581,Speed Box Squat,4.6
581,Tire flip,1.3
581,Bear crawl fire feet,1.5
581,Power snatch-,1.2
582,Machine Low Row,2.7
582,Split Jump,3.4
582,Child's pose,1.4
582,Speed Box Squat,3.7
582,Sled Push,1.2
582,Jumping rope,3.0
582,Push-jerk,3.3
583,Seated Side Lateral Raise,1.4
583,Split Jump,3.7
583,Lying groin stretch with band,3.8
583,Glute Ham Raise,2.7
583,Bear crawl sled drag,4.4
583,Bear crawl fire feet,1.8
583,Clean and jerk,1.3
584,Shoulder L,2.4
584,Broad jump,4.0
584,Reach-roll-lift combo,4.9
584,Good Morning,5.0
584,Tire flip,2.2
584,Jumping rope,2.2
584,Push-press,2.1
585,Curtsy lunge,2.3
585,Pop squat,4.4
585,Standing hip circle,3.2
585,Glute Ham Raise,3.8
585,Tire flip,1.4
585,Treadmill walking,3.6
585,Push-press,3.1
586,Band upright row,2.0
586,Jumping knee up-down,1.6
586,Standing leg swing,2.3
586,Barbell deficit deadlift,3.9
586,Tire flip,1.9
586,Treadmill jogging,1.4
586,Clean and jerk,2.6
587,Eiffel Tower leg raise,1.7
587,Skip,2.2
587,Latissimus dorsi SMR,2.9
587,Barbell glute bridge,4.2
587,Bear crawl sled drag,4.5
587,Stairmaster,2.7
587,Clean and jerk,3.2
588,Forward lunge,4.7
588,Lateral hop,4.5
588,Bent Over Shoulder Y,4.8
588,Barbell glute bridge,1.8
588,Tire flip,1.1
588,Sled push-,1.4
588,Push-jerk,2.5
589,Single-leg glute bridge,4.9
589,Lateral cone hop,1.9
589,Lying quad stretch with band,4.8
589,Good Morning,4.4
589,Sled Push,2.5
589,Burpee,1.1
589,Behind-the-head push-press,4.1
590,Suspended oblique crunch,2.9
590,Scissors Jump,2.9
590,Lower back SMR,2.9
590,Barbell Hip Thrust,4.0
590,Sled Push,3.6
590,Jumping rope,4.9
590,Clean and jerk,2.1
591,Dumbbell front raise to lateral raise,2.9
591,Mountain climber,1.8
591,Yoga plex,3.1
591,Rack pull,3.6
591,Dumbbell farmer's walk,3.1
591,Shadow boxing,1.9
591,Clean and jerk,3.0
592,Dumbbell Floor Press - Gethin Variation,3.1
592,Knee Tuck Jump,4.1
592,Crab single-arm reach,1.8
592,Rack pull,2.5
592,Dumbbell farmer's walk,2.8
592,Bear crawl fire feet,3.4
592,Power snatch-,1.6
593,Dumbbell single-leg hip thrust,3.1
593,Sit-up with single-arm overhand throw,4.6
593,Wall calf stretch,3.0
593,Barbell deficit deadlift,4.8
593,Sled Push,4.3
593,Rower,1.6
593,Behind-the-head push-press,2.4
594,Close-Grip EZ-Bar Curl - Gethin Variation,3.6
594,Bench skip,1.1
594,Single-leg balance and reach,4.9
594,Speed Box Squat,1.8
594,Tire flip,1.0
594,Treadmill jogging,1.5
594,Clean and jerk,4.8
595,UP Cable Cross-Over,3.5
595,90-degree jump squat,2.6
595,Single-leg balance and reach,1.5
595,Barbell glute bridge,4.1
595,Bear crawl sled drag,1.5
595,Stair climber,1.8
595,Push-jerk,3.8
596,30 Cable Pallof Press,4.0
596,Burpee to pull-up,1.9
596,Latissimus dorsi SMR,3.9
596,Barbell glute bridge,3.9
596,Tire flip,3.4
596,Shuttle run,4.8
596,Push-press,4.0
597,Decline leg lift,4.2
597,Dumbbell lateral hop,1.9
597,Standing leg swing,3.8
597,Dumbbell floor press,4.5
597,Sled Push,2.0
597,Burpee,2.6
597,Clean and jerk,5.0
598,Lying bench reverse crunch,4.1
598,Plyo push-up,1.7
598,Standing hamstring stretch,4.7
598,Barbell Hip Thrust,3.4
598,Bear crawl sled drag,4.5
598,Stationary bike,4.0
598,Clean and jerk,4.3
599,Straight-arm bar pull-down,2.1
599,Carioca quick step,3.2
599,Pass-through stretch with band,3.2
599,Barbell glute bridge,2.9
599,Sled Push,4.2
599,Stair climber,1.1
599,Behind-the-head push-press,4.3
600,Cocoons,4.0
600,Medicine ball scoop throw,2.5
600,Calf SMR,3.3
600,Dumbbell floor press,3.5
600,Dumbbell farmer's walk,2.2
600,Bear crawl fire feet,4.3
600,Power snatch-,5.0
601,Side kick-through push-up,3.0
601,Sit-up with single-arm overhand throw,4.8
601,Bent Over Shoulder Y,2.5
601,Barbell deficit deadlift,4.9
601,Tire flip,1.6
601,Plate push,2.9
601,Power snatch-,4.6
602,Single-leg stiff-legged deadlift to row,2.0
602,Sit-up with single-arm overhand throw,4.7
602,Piriformis SMR,4.0
602,Good Morning,1.9
602,Tire flip,4.2
602,Burpee,2.1
602,Clean and jerk,4.1
603,Decline dumbbell bench press,2.3
603,Split Jump,4.7
603,Iliotibial band SMR,2.1
603,Barbell back squat to box,2.7
603,Bear crawl sled drag,1.7
603,Treadmill running,1.0
603,Power snatch-,4.9
604,Dumbbell split squat,2.3
604,Box Jump (Multiple Response),2.6
604,Lying quad stretch with band,2.1
604,Barbell deficit deadlift,1.8
604,Dumbbell farmer's walk,1.2
604,Sled push-,4.9
604,Clean and jerk,3.5
605,Dumbbell step-down reverse lunge,4.2
605,Speed skater,2.5
605,Rhomboids SMR,4.1
605,Glute Ham Raise,2.4
605,Sled Push,1.4
605,Treadmill running,3.7
605,Clean and jerk,2.9
606,Dip Machine,1.6
606,Medicine ball ninja,3.5
606,One Handed Hang,1.4
606,Sumo deadlift,2.4
606,Tire flip,3.4
606,Plate push,2.8
606,Clean and jerk,1.3
607,Barbell Full Squat,1.8
607,Scissors Jump,4.4
607,Wall calf stretch,4.5
607,Good Morning,2.2
607,Bear crawl sled drag,3.4
607,Treadmill walking,2.9
607,Behind-the-head push-press,1.2
608,Cross-body plank march,4.2
608,Box Jump (Multiple Response),2.9
608,Alternating lunge jump,2.4
608,Rack pull,3.4
608,Bear crawl sled drag,2.2
608,Treadmill walking,3.9
608,Power snatch-,1.8
609,Seated dumbbell shoulder press,4.3
609,Single-cone sprint drill,3.8
609,Lying glute stretch,3.8
609,Barbell Hip Thrust,2.3
609,Bear crawl sled drag,2.0
609,Jumping Jack,3.3
609,Clean and jerk,4.3
610,Smith Machine Standing Calf Raises - Gethin Variation,1.2
610,Lateral hop,3.4
610,Lying quad stretch with band,2.3
610,Sumo deadlift,3.2
610,Dumbbell farmer's walk,4.6
610,Treadmill running,4.5
610,Push-press,2.2
611,Lying Leg Curls,3.8
611,Jumping knee up-down,3.5
611,Cross-body shoulder stretch,3.4
611,Dumbbell floor press,4.5
611,Dumbbell farmer's walk,4.4
611,Burpee,4.2
611,Push-press,4.1
612,Weighted Push-Up,1.2
612,Burpee over barbell,4.5
612,Lower back SMR,1.4
612,Barbell Hip Thrust,5.0
612,Bear crawl sled drag,2.8
612,Stair climber,1.3
612,Clean and jerk,1.8
613,ACFT Hand-release push-up,4.9
613,Medicine ball partner twist,4.1
613,Exercise ball torso rotation,3.3
613,Sumo deadlift,3.0
613,Bear crawl sled drag,2.5
613,Jumping rope,2.4
613,Push-press,1.4
614,Partner target sit-up,4.7
614,Sprawl frog kick,2.7
614,Bar shoulder extension stretch,1.3
614,Board bench press,1.8
614,Tire flip,1.0
614,Stair climber,3.4
614,Push-press,2.1
615,Decline oblique crunch,3.8
615,Wall sprawl,1.1
615,Alternating standing glute stretch,4.5
615,Dumbbell floor press,1.9
615,Dumbbell farmer's walk,2.0
615,Bear crawl fire feet,1.2
615,Push-press,3.8
616,Standing lat pull-down,4.7
616,Burpee tuck jump,2.7
616,Bent Over Shoulder Y,1.0
616,Dumbbell floor press,1.5
616,Bear crawl sled drag,4.4
616,Stairmaster,4.3
616,Clean and jerk,4.3
617,Band bent-over row,1.5
617,Jumping jack-,4.3
617,Wall calf stretch,1.9
617,Speed Box Squat,1.7
617,Dumbbell farmer's walk,1.5
617,Jumping Jack,4.0
617,Push-press,3.5
618,Flat Bench Lying Leg Raise,4.0
618,Lateral box jump,2.7
618,Bar shoulder extension stretch,2.2
618,Dumbbell floor press,3.7
618,Sled Push,2.9
618,Jumping Jack,2.9
618,Power snatch-,1.8
619,Cross-over push-up,3.5
619,Scissors Jump,2.3
619,Piriformis SMR,2.2
619,Dumbbell floor press,4.2
619,Bear crawl sled drag,3.4
619,Stationary bike,2.8
619,Power snatch-,3.4
620,Half Turkish get-up,1.0
620,Medicine ball ninja,3.5
620,Brachialis SMR,4.3
620,Sumo deadlift,2.3
620,Dumbbell farmer's walk,4.1
620,Jumping Jack,4.8
620,Power snatch-,4.4
621,Active hang from bar,1.7
621,Jumping jack-,3.1
621,Superman,1.2
621,Dumbbell floor press,3.3
621,Bear crawl sled drag,2.6
621,Elliptical trainer,3.1
621,Push-press,4.0
622,Wide-grip hands-elevated push-up,3.4
622,Medicine Ball Chest Pass,2.7
622,Alternating lunge jump,1.9
622,Good Morning,3.9
622,Sled Push,3.1
622,Elliptical trainer,4.1
622,Power snatch-,2.4
623,Iron cross stretch,1.1
623,Scissors Jump,4.8
623,Piriformis SMR,1.6
623,Sumo deadlift,3.5
623,Sled Push,1.6
623,Stair climber,1.7
623,Power snatch-,1.2
624,Arms-crossed jump squat,2.7
624,Jumping jack-,4.1
624,Half bird dog,1.2
624,Barbell back squat to box,3.1
624,Bear crawl sled drag,4.8
624,Stair climber,4.8
624,Push-jerk,3.1
625,Plate shoulder circle big to small,3.0
625,Side-to-side box skip,1.3
625,Alternating standing glute stretch,1.4
625,Dumbbell floor press,1.1
625,Bear crawl sled drag,2.0
625,Stairmaster,2.5
625,Push-jerk,3.9
626,FYR Dumbbell front raise to lateral raise,1.4
626,Over bench jump,1.5
626,Exercise ball chest stretch,4.3
626,Sumo deadlift,4.2
626,Bear crawl sled drag,4.0
626,Jumping Jack,1.2
626,Clean and jerk,1.9
627,Single-arm kettlebell snatch,2.3
627,Medicine Ball Chest Pass,4.8
627,Toe Touchers,1.3
627,Sumo deadlift,2.1
627,Dumbbell farmer's walk,3.6
627,High knees,1.5
627,Clean and jerk,3.0
628,Bent-Over Dumbbell Row - Gethin Variation,4.4
628,Over bench jump,4.4
628,Lunge glute stretch,2.5
628,Barbell Hip Thrust,3.3
628,Sled Push,4.2
628,Elliptical trainer,1.3
628,Push-press,4.8
629,Squat with alternating side leg raise,3.6
629,Jump lunge heel kick,4.3
629,Exercise ball torso rotation,3.3
629,Glute Ham Raise,3.5
629,Bear crawl sled drag,3.9
629,Treadmill running,1.9
629,Push-jerk,3.2
630,Double-kettlebell push-press,2.8
630,Kettlebell fire feet,3.1
630,Lunge glute stretch,1.7
630,Good Morning,4.7
630,Bear crawl sled drag,3.9
630,Rower,1.3
630,Push-jerk,1.4
631,Kettlebell pirate ship,1.4
